UserEmail,POL,LINK,MINA,USDT,ETH,AVX,USDC
jane.jones47@outlook.com,11654.73,27865.41,178.56,15992.45,24625.93,12015.33,31090.45
lisa.brown44@gmail.com,39910.44,37356.1,2158.61,21400.09,5174.4,39352.58,16941.57
emily.williams4@yahoo.com,45310.65,9516.35,4443.24,3007.96,42978.16,13011.59,32426.56
michael.smith93@protonmail.com,16757.15,23910.29,1386.64,8358.78,27946.6,4947.94,45090.36
robert.jones19@outlook.com,26394.34,46289.48,558.75,7874.74,26767.38,24633.09,39472.91
michael.davis38@outlook.com,17293.59,22925.0,13079.25,16762.01,37244.49,17568.28,37888.02
emily.brown53@protonmail.com,43442.53,32516.99,16610.77,4074.37,14269.25,6646.02,6092.38
john.rodriguez3@gmail.com,10875.14,21201.68,47468.08,10719.65,849.78,36984.01,3904.87
michael.wilson88@yahoo.com,9120.09,41323.31,3975.8,36191.04,14280.66,34904.41,32863.32
chris.rodriguez94@yahoo.com,5918.58,25718.87,40142.29,15407.62,35537.28,27219.45,15319.8
david.garcia21@outlook.com,45476.04,13933.91,26801.42,22795.48,48206.07,6204.12,49143.35
robert.brown75@yahoo.com,44132.17,22721.25,34178.58,48068.74,1708.94,2770.49,28494.36
david.miller68@yahoo.com,45852.24,36962.74,25334.92,487.16,4239.09,9691.6,4042.78
robert.davis63@protonmail.com,17920.63,35469.71,47710.87,10804.62,47212.2,48724.12,13911.01
chris.rodriguez21@protonmail.com,37691.36,35525.65,29800.42,14362.26,33559.09,26403.78,1932.79
john.brown29@outlook.com,34453.17,25256.11,2667.28,16272.56,38865.7,47628.78,44175.16
emily.johnson7@gmail.com,6268.55,45495.84,38732.41,18159.06,25602.62,11073.26,7602.19
chris.johnson27@outlook.com,1158.53,34132.84,43914.67,6512.52,36941.22,47025.63,19557.54
michael.smith8@protonmail.com,14304.62,47897.79,8166.71,16215.1,5113.32,13912.11,29833.96
chris.johnson54@outlook.com,15311.48,6462.32,19176.82,27.36,23970.44,1028.49,48877.99
alex.wilson4@gmail.com,34526.68,26575.77,22312.26,26154.47,85.32,27953.15,9331.05
david.wilson37@gmail.com,43449.28,35593.16,33721.73,43167.58,17847.34,13553.76,8260.96
chris.johnson97@outlook.com,41438.36,17589.87,27350.58,47094.46,19858.74,25922.92,34894.78
robert.davis39@protonmail.com,24372.98,2769.04,23219.82,17151.36,40496.94,7154.59,32874.55
sarah.johnson89@protonmail.com,1545.31,23209.9,33895.54,12929.93,44805.12,28002.26,36943.63
jane.brown17@protonmail.com,671.41,25965.68,36115.05,25690.77,39242.85,401.72,6488.89
david.miller39@yahoo.com,28753.12,48384.4,14217.56,17104.45,43575.88,11246.81,30736.71
david.wilson96@protonmail.com,45967.6,8421.52,47237.73,13767.59,41675.61,12282.31,30296.37
michael.williams84@protonmail.com,42175.7,11942.26,14259.2,11939.16,16068.94,18315.15,31705.29
chris.williams73@yahoo.com,31302.58,29872.5,37594.03,815.55,20934.84,3993.84,22925.34
david.davis27@gmail.com,15689.24,9623.01,42434.44,40540.36,23743.88,46064.21,18378.64
john.miller81@yahoo.com,32515.85,9260.37,44897.36,1180.48,25242.82,40353.29,37399.6
lisa.jones13@yahoo.com,11937.69,46626.54,26725.74,41554.29,25975.04,31719.84,35920.61
lisa.rodriguez38@protonmail.com,25463.55,5653.32,19254.61,34109.76,42888.59,16138.26,17656.35
jane.garcia43@protonmail.com,3459.2,42035.7,29618.55,18384.25,4185.23,46125.48,9231.99
david.brown35@protonmail.com,27158.89,25627.49,5650.41,47193.19,8747.23,16418.6,37073.4
alex.wilson1@yahoo.com,28594.24,1490.75,41426.4,8675.1,24921.76,43843.49,34640.25
alex.davis83@gmail.com,23087.27,6087.77,5243.34,36116.88,3737.48,32245.18,21560.52
lisa.miller82@outlook.com,36554.85,14365.41,46791.42,29591.35,42300.72,1513.19,41929.5
lisa.rodriguez53@outlook.com,15644.3,8242.87,6193.19,5935.79,32886.84,2018.4,49630.48
john.jones84@gmail.com,21491.57,34225.59,47367.5,44257.09,44313.26,43895.43,18259.96
chris.brown97@gmail.com,46187.23,26706.69,35985.5,1554.46,23774.67,19190.97,28832.9
robert.brown97@outlook.com,22962.79,11169.56,31262.1,27493.09,45686.24,9688.94,16986.09
robert.johnson51@gmail.com,46330.18,22720.36,17521.63,43447.35,16398.86,5270.17,4468.46
sarah.rodriguez96@yahoo.com,40980.97,7701.77,4090.08,40853.02,33824.37,41941.0,44538.97
robert.davis72@outlook.com,10873.53,17866.42,1685.05,43762.95,7509.76,45367.1,20021.08
david.smith95@yahoo.com,37268.02,47361.57,41242.05,48895.25,15770.85,16092.87,5270.92
chris.jones46@gmail.com,9785.94,27865.1,20381.75,15449.65,40141.11,7235.74,26226.5
michael.garcia9@outlook.com,4764.97,45367.77,16688.41,5003.93,34324.15,49015.8,35686.19
emily.smith31@gmail.com,23386.76,912.02,1896.83,25302.76,636.73,43261.35,37089.68
john.wilson56@gmail.com,1151.59,17102.4,7459.44,46269.21,24815.52,30063.03,27374.6
alex.wilson89@gmail.com,3099.3,15373.33,22706.89,9386.28,13546.08,6390.46,21089.28
robert.brown14@yahoo.com,33549.08,7269.65,35380.47,6991.19,26550.33,15720.77,5353.28
michael.davis74@outlook.com,5459.06,15522.76,9100.21,7076.94,14304.2,34680.84,39818.42
michael.brown21@outlook.com,39935.49,614.58,18351.13,42630.84,20889.84,45401.94,29452.61
jane.miller28@gmail.com,8051.68,46057.12,48114.95,45806.34,15695.01,49023.23,14920.75
emily.davis9@gmail.com,20316.3,36941.42,20353.55,5634.92,35182.78,24149.31,35676.37
lisa.williams12@yahoo.com,23968.81,10149.48,11548.59,34909.44,22465.45,5147.72,14625.14
sarah.brown92@yahoo.com,5458.66,30236.87,47803.69,25146.26,49736.19,44192.65,39669.92
alex.brown26@gmail.com,4132.0,4776.24,6657.28,44786.52,16923.2,33123.51,30339.92
john.rodriguez74@gmail.com,2336.18,40435.16,40589.4,28225.14,24742.93,9141.57,38191.83
jane.wilson40@gmail.com,12162.6,43189.65,48097.26,33587.52,21155.12,24670.38,4563.84
michael.miller87@yahoo.com,27169.24,41964.81,23850.86,39305.36,22971.08,45132.05,5883.48
sarah.johnson67@protonmail.com,38845.11,16702.17,12067.53,45868.01,26431.29,12980.65,8066.27
david.jones24@gmail.com,21439.7,46245.04,18847.92,38815.81,29026.55,8725.26,2148.17
chris.davis80@yahoo.com,12278.67,19209.32,21804.57,7821.64,41886.24,42994.89,32450.84
jane.garcia60@yahoo.com,1402.65,9055.74,36893.71,26232.64,34200.44,15438.96,35351.48
chris.jones35@gmail.com,1491.75,5307.93,18026.57,10717.55,45745.18,22445.94,45843.09
sarah.brown94@protonmail.com,44594.4,35746.21,38141.86,15884.82,1033.64,33127.98,39778.99
chris.rodriguez8@protonmail.com,10385.03,35673.25,6641.7,1688.2,40874.13,25895.77,19808.66
sarah.garcia86@gmail.com,2977.75,49541.71,36900.96,4754.01,13993.06,7885.76,4901.07
jane.brown27@outlook.com,19105.37,39476.84,28818.36,34892.98,7761.85,42109.52,44626.97
alex.williams50@outlook.com,34327.68,2545.97,20609.27,9111.8,27251.33,3225.6,23589.96
emily.williams25@outlook.com,227.81,42748.4,25943.62,38971.56,14209.52,10208.68,38754.2
alex.smith56@gmail.com,8058.29,6921.84,929.11,49286.23,41950.28,29493.99,22222.68
john.miller36@gmail.com,25690.21,41992.59,45934.75,6726.94,38124.25,21060.62,2998.92
jane.brown57@outlook.com,13026.26,35851.5,26368.24,48119.13,9729.03,35162.25,22249.48
lisa.smith28@protonmail.com,12782.58,1577.43,18194.54,28518.58,2120.62,16483.99,10942.17
robert.brown71@gmail.com,28925.67,19474.11,45556.91,39426.29,41966.77,25094.24,23465.23
sarah.smith71@gmail.com,30144.09,11704.11,49052.34,11027.17,14605.11,34803.1,20995.4
jane.wilson82@outlook.com,24708.03,24161.4,25337.38,44919.04,7015.73,6024.86,15688.16
alex.smith92@gmail.com,7643.59,41361.24,18156.61,25286.69,41853.65,10024.23,33227.22
jane.miller2@yahoo.com,49483.25,24198.46,25272.79,36425.74,49225.8,12347.54,40093.63
michael.davis87@gmail.com,19353.65,10380.95,7906.21,28921.85,43545.54,20080.37,36259.98
john.smith29@yahoo.com,28644.79,10890.13,16909.85,1338.63,24037.95,49035.05,28282.98
robert.brown3@protonmail.com,32229.18,20404.25,26501.77,34329.85,28201.56,20740.41,6168.32
alex.johnson47@yahoo.com,42517.87,12478.38,48034.72,15101.13,8777.1,48716.16,4282.67
emily.wilson86@outlook.com,22174.22,42576.86,44986.52,31847.04,39302.15,34486.6,4100.14
lisa.brown74@gmail.com,42174.61,41827.34,37376.04,8407.54,34659.6,4225.12,10207.96
emily.miller34@yahoo.com,28805.48,8071.45,244.5,8406.37,25807.85,39656.2,28037.56
emily.wilson38@protonmail.com,27402.68,25706.49,23769.0,8125.81,8703.47,7093.35,42757.56
michael.miller2@yahoo.com,24326.14,33003.91,3012.22,12821.71,6226.69,14916.47,26131.48
david.garcia69@gmail.com,49652.56,9611.05,49763.92,8548.26,11829.72,13445.44,42422.52
alex.wilson59@yahoo.com,33021.5,11177.67,16145.42,23087.57,12214.87,37587.47,43455.28
robert.miller88@gmail.com,1654.35,12165.25,16122.82,1252.39,28979.97,16546.03,47865.94
robert.johnson5@protonmail.com,34834.02,45750.57,17373.17,22800.35,9091.02,29530.0,29527.86
chris.garcia74@yahoo.com,12259.65,33290.24,9851.25,20152.03,5403.89,31285.04,10916.47
chris.williams43@gmail.com,47379.62,18877.05,13758.52,45589.85,40978.64,16017.16,32302.67
david.williams55@gmail.com,31420.01,13438.29,29389.08,45567.33,409.26,25288.82,28221.86
john.rodriguez5@protonmail.com,45732.98,10107.98,16919.91,9318.43,17916.42,38628.61,48676.36
michael.brown38@yahoo.com,14089.62,9594.64,26217.08,15864.34,18181.2,29241.17,30580.69
sarah.jones34@gmail.com,49279.12,22470.62,3548.06,34587.5,24082.03,21725.18,6190.94
jane.brown99@gmail.com,19101.81,16758.65,30736.07,18888.88,23327.48,950.74,16723.0
lisa.miller9@gmail.com,5853.17,36512.1,34447.76,23049.67,2259.83,41274.56,5732.05
jane.smith91@yahoo.com,1272.69,30050.16,1935.86,4647.97,27891.03,8193.39,34392.44
lisa.garcia12@protonmail.com,50.19,595.46,46891.13,45865.01,38110.79,22289.03,9735.26
david.jones48@yahoo.com,48949.31,37112.02,5824.33,22491.11,6840.17,39865.43,14927.99
david.rodriguez77@outlook.com,42454.26,22412.47,19387.15,1367.65,1370.32,17363.01,13805.51
sarah.brown14@protonmail.com,18417.44,48769.65,18665.55,49756.94,39316.65,47836.24,11717.75
jane.brown70@yahoo.com,40490.98,36404.76,17907.02,3117.71,37283.04,8315.75,32819.51
jane.rodriguez79@protonmail.com,9021.71,29887.4,4533.07,27511.22,22450.6,34912.11,47279.13
michael.wilson27@yahoo.com,18203.21,47790.07,6611.44,13243.83,27860.25,48707.28,39117.44
lisa.brown51@outlook.com,25611.47,39334.04,5420.49,8298.34,38212.4,29723.69,39216.89
chris.johnson57@gmail.com,20855.42,17416.98,22152.01,39660.45,26035.72,8329.09,42161.26
alex.davis49@outlook.com,36117.82,43707.29,40562.76,41035.06,38508.0,36119.14,22157.64
michael.johnson32@gmail.com,5405.77,32784.53,253.29,13917.55,4002.98,28929.58,31992.57
sarah.johnson66@outlook.com,15824.91,48807.69,20015.36,3474.35,25979.78,14394.63,23975.84
david.garcia21@outlook.com,20664.23,37894.76,35411.38,24014.11,47152.7,18492.27,42020.96
lisa.williams36@yahoo.com,36660.78,17878.66,23378.47,45589.37,44845.59,23758.91,1207.95
jane.williams72@protonmail.com,7099.74,8594.67,11983.05,39556.28,48990.94,38040.68,20884.89
jane.garcia11@protonmail.com,20869.14,27852.93,19455.75,19756.17,47776.95,18289.87,37327.72
jane.garcia2@gmail.com,6357.24,27180.22,47068.38,1627.19,6683.02,32307.7,12216.55
david.jones9@gmail.com,48285.75,47226.0,35773.5,24274.69,12775.24,9725.35,25281.13
robert.davis57@yahoo.com,49571.06,17447.79,16233.5,17482.1,43299.92,31054.35,35549.59
emily.smith24@gmail.com,30049.17,48672.94,13556.78,27014.72,48549.42,20136.45,43178.89
alex.smith84@gmail.com,11475.39,41742.65,46960.09,12543.41,48323.23,9724.97,47967.06
jane.wilson40@gmail.com,8476.27,10358.72,5225.24,25704.18,1917.6,27947.42,23168.41
michael.davis37@yahoo.com,37164.12,43308.05,41496.25,31402.45,19678.08,26483.75,26816.13
michael.jones86@yahoo.com,2111.48,22168.4,16599.02,15741.44,43755.02,45668.57,1872.0
david.rodriguez5@protonmail.com,15845.88,19983.04,47414.27,13053.98,45600.85,23150.23,4309.89
alex.smith61@yahoo.com,29229.78,14787.51,29780.81,32180.01,18901.33,4625.51,30937.85
john.brown29@gmail.com,16491.9,41391.8,4203.85,25268.4,20068.78,4467.76,11692.37
michael.smith70@outlook.com,32891.95,7090.31,43237.95,35127.62,49971.14,23370.84,48520.64
jane.jones95@protonmail.com,35150.21,16678.08,23260.98,48530.87,27687.7,2080.01,31627.35
michael.davis5@protonmail.com,19490.07,48800.8,6552.73,36735.91,30158.55,25631.41,27199.55
john.garcia58@protonmail.com,10684.35,47390.31,46464.65,21285.03,42826.4,21949.8,23332.66
chris.brown62@protonmail.com,1920.07,23571.12,28576.56,32288.48,14431.56,42806.21,46676.49
robert.davis82@protonmail.com,42936.63,42181.61,34031.91,21114.58,43459.14,46416.56,25022.17
michael.williams33@yahoo.com,17615.43,16468.88,35998.99,17320.92,25549.47,38750.72,15471.71
jane.jones99@outlook.com,4761.9,49788.02,38889.08,36388.3,48530.13,40458.02,45428.03
jane.davis96@gmail.com,16333.84,5569.51,46747.14,20137.13,26760.58,38184.98,4963.16
sarah.garcia58@yahoo.com,10924.31,42161.16,41904.8,48928.26,48516.32,25509.21,22271.14
robert.williams44@protonmail.com,48202.01,33531.56,40396.52,44462.76,4615.62,534.88,3444.81
michael.rodriguez13@outlook.com,7335.06,36059.33,29959.74,33592.37,44031.27,26621.69,48956.88
michael.miller50@protonmail.com,28661.99,48099.19,15527.68,14860.16,35160.48,1025.34,5215.4
chris.davis30@outlook.com,20255.77,13062.33,21261.56,49777.13,6299.67,18752.73,17454.89
david.smith32@protonmail.com,15475.82,32858.11,22287.32,26860.35,25237.19,17062.38,49421.11
lisa.jones61@protonmail.com,13749.01,14172.57,42569.95,47365.3,4836.98,28051.48,8676.55
sarah.davis21@outlook.com,30881.38,38669.47,49468.26,35186.55,28649.31,13600.57,5750.58
david.garcia10@outlook.com,49780.47,17946.59,41776.44,11772.14,6410.13,38731.94,24491.34
jane.williams73@outlook.com,43163.41,15971.46,18774.02,27613.69,4912.72,19336.5,5477.7
emily.smith43@protonmail.com,4398.02,12309.93,47031.46,46652.35,20112.56,31754.71,27392.51
robert.miller51@gmail.com,33594.73,11712.42,45551.01,7831.59,290.29,39124.95,35773.68
robert.wilson53@gmail.com,48827.83,11236.62,20782.67,14171.95,29126.71,3131.27,39209.83
chris.jones17@gmail.com,26661.91,16846.31,44914.9,49697.13,8678.76,3143.07,30219.44
david.johnson17@protonmail.com,19144.04,20994.48,44630.85,44314.63,18291.25,19650.76,11538.54
chris.jones51@protonmail.com,9118.5,31396.22,36391.98,41688.52,7445.83,41874.75,7861.17
sarah.smith76@yahoo.com,13137.55,8824.62,39766.83,31991.62,32027.62,22407.6,37050.15
sarah.jones5@outlook.com,30529.99,47031.98,9463.59,16901.31,10503.2,43324.7,17646.68
david.davis42@gmail.com,20393.7,4067.25,45521.05,4986.52,9944.08,45642.98,46279.29
chris.smith72@outlook.com,32506.75,4044.65,28754.79,46892.23,10613.31,8021.51,30600.39
sarah.garcia70@outlook.com,26024.58,21967.02,4897.31,23032.02,8215.85,4628.51,2954.81
michael.garcia76@protonmail.com,4894.65,39737.02,8072.9,15266.23,7351.41,14361.25,16898.72
david.johnson12@yahoo.com,23748.17,33585.53,13224.59,37271.32,17789.52,31400.07,337.05
michael.rodriguez95@gmail.com,4099.55,46217.94,44175.92,39898.68,262.97,15850.07,4707.33
alex.smith65@outlook.com,30406.01,33753.23,27319.36,8196.05,3808.22,35604.03,26713.72
john.jones79@protonmail.com,2229.49,43815.76,48313.12,12776.12,36721.27,38419.92,19496.72
lisa.davis39@protonmail.com,10930.55,24693.72,42422.21,14558.21,4880.14,12404.16,23425.62
david.davis77@gmail.com,30366.62,10116.5,49143.35,5179.3,11345.65,27418.92,32574.87
lisa.garcia68@protonmail.com,6294.81,11227.51,11825.99,6936.03,31366.24,24041.18,28332.16
michael.rodriguez57@gmail.com,6789.34,48483.83,128.66,14125.77,47528.94,13641.31,17783.88
sarah.johnson18@outlook.com,43190.96,1986.95,10745.9,41344.92,11014.71,5424.08,25413.74
jane.wilson47@outlook.com,5607.82,25689.49,31353.31,23014.91,22902.41,44005.16,1246.15
lisa.johnson88@protonmail.com,13010.07,36868.35,29243.05,41515.63,16705.68,13214.0,32434.89
emily.miller27@protonmail.com,12351.57,14726.1,12208.03,49421.64,35405.29,26476.02,9951.92
jane.johnson47@yahoo.com,18409.24,39864.4,10239.21,6456.93,2914.56,13775.51,15098.32
michael.smith73@gmail.com,27418.71,22558.4,38858.78,27868.63,17046.85,18566.22,31674.07
michael.wilson24@yahoo.com,26346.06,25011.06,40087.93,41706.74,17008.62,9194.07,16142.68
lisa.wilson62@outlook.com,31847.86,49597.36,13263.15,1231.53,47530.56,17672.36,13578.07
robert.rodriguez24@protonmail.com,24487.33,48932.28,30331.56,46652.29,28603.93,270.09,37680.04
emily.jones3@protonmail.com,26623.02,39706.8,6218.16,34008.24,45764.14,18622.41,20924.65
emily.wilson80@gmail.com,45045.22,8065.2,47437.71,38344.74,1059.71,5286.79,3004.06
robert.smith82@gmail.com,93.08,37324.5,11660.12,11220.17,22665.88,40137.96,12843.45
alex.rodriguez40@outlook.com,6229.69,3856.5,4020.26,35094.69,28503.06,35937.47,46941.38
chris.johnson34@protonmail.com,14686.36,44009.19,5404.74,31772.86,24917.99,13546.16,32747.58
alex.wilson50@protonmail.com,26354.57,14127.36,10442.62,49495.57,48732.1,17259.76,44500.19
sarah.davis3@protonmail.com,10606.89,48278.47,17235.65,21311.35,46147.52,12.07,17752.34
alex.brown19@outlook.com,20674.3,2424.62,31867.25,32979.79,44236.73,10302.63,10260.82
chris.miller78@yahoo.com,8777.64,43426.98,39410.38,15912.08,6117.4,40468.8,31293.18
john.williams68@gmail.com,30855.8,16768.6,41182.76,20005.99,44552.73,30451.16,44316.96
emily.williams20@outlook.com,15182.39,10786.13,20076.3,5214.17,46343.65,43826.11,46484.81
sarah.davis38@outlook.com,40909.46,41381.52,48020.92,33188.6,47741.49,48693.98,11744.18
jane.brown64@protonmail.com,44155.74,168.53,23384.54,16116.01,29191.68,6122.37,41516.91
emily.miller69@yahoo.com,20752.94,32027.35,10283.61,13574.27,46994.74,49163.35,1572.38
alex.jones20@yahoo.com,30607.29,28245.17,3659.73,2604.27,45981.51,47347.66,31325.82
john.williams95@yahoo.com,39333.07,45626.97,39907.18,11944.59,781.05,40982.87,15199.28
david.wilson17@gmail.com,14572.33,43221.92,35071.71,38382.46,20940.8,47714.2,42281.75
chris.smith32@protonmail.com,16906.88,16690.57,2279.9,13748.47,16614.81,28471.15,19843.8
sarah.wilson8@yahoo.com,14192.3,4934.16,15814.92,45488.74,9529.59,34958.94,36298.92
emily.rodriguez35@yahoo.com,35257.22,6988.59,24811.92,32878.36,29435.98,16616.09,11.11
david.davis82@yahoo.com,2311.03,2128.46,5553.79,26053.82,451.56,23474.16,45868.32
alex.garcia95@gmail.com,48053.04,24227.55,47431.46,22876.98,17713.14,11253.21,35135.71
david.davis69@protonmail.com,27638.1,11316.31,30363.64,23644.58,27370.1,24611.18,31205.63
chris.wilson37@gmail.com,12251.1,9073.76,7798.39,100.9,16013.84,35195.24,8332.26
john.williams78@outlook.com,43190.65,6740.89,21764.24,36982.32,20161.81,32371.68,37090.74
emily.jones33@gmail.com,26839.85,27996.22,42051.34,34501.88,32388.0,4924.78,36972.21
john.williams84@gmail.com,7585.13,46907.54,34419.85,4163.51,19356.01,39084.83,35932.16
emily.rodriguez41@yahoo.com,41190.21,5900.74,10292.23,7258.26,15420.05,36028.16,41193.29
john.davis38@yahoo.com,23012.87,35259.86,638.45,11715.39,24995.05,29901.83,42699.6
lisa.garcia9@gmail.com,36835.91,2589.59,6551.53,28052.94,31134.18,40727.85,5590.26
robert.miller10@yahoo.com,5875.44,36013.48,25643.27,15452.53,38167.7,21739.0,35128.79
emily.garcia6@yahoo.com,44797.03,37902.21,48970.68,958.05,27650.03,16868.12,14407.92
michael.rodriguez89@gmail.com,35799.15,7404.67,5263.17,30549.89,22430.36,9928.81,23167.94
david.brown98@gmail.com,49259.78,12572.46,25602.3,12598.28,24254.63,20915.92,46703.37
robert.williams18@gmail.com,16711.06,11483.83,36049.5,13964.64,2830.14,37405.46,7242.14
lisa.jones36@outlook.com,32141.19,5161.88,45463.79,33423.54,30839.14,16971.02,33445.85
robert.brown55@yahoo.com,722.34,15569.96,40145.02,14205.37,43125.3,41654.37,6689.2
sarah.williams20@gmail.com,8781.59,813.93,37232.73,25852.26,38136.66,22179.14,39156.0
robert.wilson14@gmail.com,10939.62,7445.78,4468.98,26806.32,8055.31,40327.25,4656.66
robert.garcia74@yahoo.com,5072.1,25661.48,31325.13,6376.0,715.79,7708.08,42528.74
michael.williams29@outlook.com,728.5,7996.94,8506.27,37747.6,19901.43,5767.66,3776.52
sarah.rodriguez83@protonmail.com,29538.66,15819.7,39606.5,26179.02,7432.35,22739.26,33503.21
robert.rodriguez63@gmail.com,28734.86,47362.74,6292.72,38852.46,14402.61,11275.39,11042.17
michael.jones88@outlook.com,40374.1,43747.81,5198.82,37858.42,28847.79,22410.51,12301.85
