UserEmail,MINA,POL,POL,AVX,USDT,ETH,PEPE
alex.rodriguez21@yahoo.com,21477.38,40099.54,1738.39,1709.56,31018.93,11565.03,44381.8
john.garcia84@gmail.com,24732.17,36634.17,13791.91,1356.63,1187.85,6997.66,31162.2
michael.brown82@outlook.com,38416.44,22939.78,13712.93,400.99,2950.6,12244.07,48554.13
michael.wilson17@outlook.com,11171.42,10785.81,43770.96,31074.19,5102.72,20107.0,19803.8
sarah.brown81@protonmail.com,28719.61,38544.15,15345.21,36917.44,28930.47,28864.0,42092.1
lisa.brown91@gmail.com,28679.3,10487.67,48577.03,14955.07,49954.15,25091.46,23525.5
alex.smith31@outlook.com,30571.4,17218.84,34747.23,14769.14,6359.39,15357.59,11256.57
chris.davis86@gmail.com,44394.15,22364.33,18335.55,26414.82,33715.86,13778.59,5054.83
lisa.jones74@yahoo.com,9119.81,5901.94,10908.74,20199.32,36686.07,12582.47,20043.08
sarah.wilson51@gmail.com,22745.25,45734.3,35854.06,18301.01,9187.65,15717.53,21153.45
sarah.davis91@gmail.com,15872.74,16259.12,16678.85,36283.21,38034.06,39332.63,36347.61
michael.wilson63@gmail.com,45540.73,21349.21,13923.59,16389.03,22977.83,26849.72,45082.49
emily.garcia54@outlook.com,39509.45,17490.68,370.82,10586.77,1844.51,43055.56,23594.9
john.davis39@outlook.com,34148.23,30910.07,27294.75,7363.61,45999.4,28123.31,41449.4
sarah.miller56@yahoo.com,42700.49,14937.25,27691.37,25438.26,38573.66,20828.46,1979.45
alex.davis76@gmail.com,24735.16,32116.86,13951.48,9863.21,30094.57,19877.97,48076.8
john.garcia15@gmail.com,39589.63,20427.58,41028.14,11280.41,10772.05,14034.52,8989.7
jane.wilson3@outlook.com,17208.78,1220.37,11457.65,41150.9,3504.18,22859.73,28738.08
emily.jones37@yahoo.com,8418.86,12555.53,24523.04,7895.57,7854.21,27582.28,1920.14
alex.smith7@yahoo.com,33044.78,14293.53,41301.07,28592.42,31826.15,4082.1,11474.27
sarah.wilson68@yahoo.com,5357.11,11157.56,26884.07,23894.7,39489.57,9240.12,19302.85
chris.wilson3@outlook.com,1921.7,44454.68,12021.16,45456.63,29775.24,42960.08,39227.97
alex.wilson27@outlook.com,19051.08,14566.51,17321.05,27914.69,7429.99,27911.27,49154.09
sarah.rodriguez15@protonmail.com,43022.91,44888.3,45197.55,32648.57,18843.11,39167.99,12226.95
emily.jones4@yahoo.com,29206.32,46175.52,24057.87,39025.88,3876.15,37117.21,30751.77
lisa.wilson38@protonmail.com,13814.15,20817.78,786.52,32111.58,4404.72,26830.63,41386.95
robert.miller70@yahoo.com,2740.29,27941.9,8396.51,45285.42,46102.05,35529.55,31550.9
lisa.davis25@protonmail.com,10242.99,9617.87,17385.5,10915.12,36508.13,22725.73,13783.09
david.garcia63@protonmail.com,3529.42,4248.32,48603.9,23636.15,46353.55,3617.02,6900.32
emily.jones62@outlook.com,24391.62,28395.73,45147.89,10668.36,12185.99,24324.15,30578.76
john.smith98@gmail.com,19708.87,37195.19,32213.06,24772.55,37975.53,4516.58,15734.38
robert.miller89@gmail.com,5862.94,25543.93,38937.5,15521.59,33661.29,3963.49,7356.33
jane.smith24@protonmail.com,33563.03,39636.57,44397.8,38274.12,31689.62,45800.45,7641.93
lisa.rodriguez81@yahoo.com,35902.17,30516.27,15415.97,30386.5,1992.93,16217.52,37663.35
robert.jones84@outlook.com,15777.4,18970.0,14338.22,27096.5,30711.82,40355.61,29934.99
jane.jones94@outlook.com,574.73,4307.17,39825.08,31305.86,19761.71,21357.5,38471.87
robert.johnson2@gmail.com,5923.46,13818.54,5635.61,48605.83,31913.71,21597.66,11079.42
alex.miller74@yahoo.com,34340.94,39836.12,48497.57,8690.55,20733.92,48120.6,16485.54
david.wilson51@outlook.com,29404.21,30229.26,2832.55,10275.88,46088.6,11495.12,37926.51
lisa.davis22@outlook.com,11865.87,32462.82,3967.35,1892.07,27815.38,35271.22,33904.4
alex.garcia10@gmail.com,22889.33,47760.71,13311.43,31649.67,2833.93,47060.76,5319.26
alex.garcia63@protonmail.com,15079.78,403.56,16397.48,762.32,30075.13,24721.59,10542.8
lisa.miller43@outlook.com,26264.5,6615.23,26594.99,6711.12,35928.9,24149.54,35750.35
david.jones5@yahoo.com,3608.89,16918.9,30446.08,25294.58,47125.59,27915.05,2900.98
robert.rodriguez39@gmail.com,46242.73,13524.0,42304.65,24814.19,32997.07,41012.27,35650.05
alex.miller10@outlook.com,3317.34,9300.7,31399.17,5332.66,45610.04,28775.42,3270.12
chris.williams31@yahoo.com,47190.69,8662.65,39473.73,14264.65,42728.92,22183.22,45925.32
michael.williams67@protonmail.com,16583.18,3102.45,44130.3,40495.85,31252.11,12505.42,3383.05
john.miller5@outlook.com,1574.34,31701.71,35018.35,23908.84,17191.83,22941.87,16355.38
jane.rodriguez90@yahoo.com,33532.31,31784.31,28591.27,49842.32,44760.26,46143.64,15325.16
emily.smith29@yahoo.com,40529.38,44260.97,4626.39,22019.97,10387.81,49250.33,24203.37
lisa.smith92@protonmail.com,36189.06,202.65,47705.74,35122.78,5321.67,32442.31,43084.4
jane.smith65@yahoo.com,39600.46,32519.76,30506.61,27494.9,41691.09,45665.81,7026.35
david.garcia88@gmail.com,25065.06,23155.54,10534.79,18272.23,5540.22,30163.79,45811.78
sarah.miller9@yahoo.com,33735.58,35713.32,4610.4,32628.66,32626.41,19083.67,4545.83
michael.jones95@outlook.com,4930.0,44433.84,46425.4,32849.92,16455.56,25226.93,39122.86
david.rodriguez73@gmail.com,44126.69,33612.55,18134.59,23191.21,6141.92,38020.28,45643.47
sarah.wilson69@yahoo.com,27705.27,11033.59,11976.72,14768.82,30498.28,27771.56,45318.32
alex.brown6@yahoo.com,48935.48,26174.14,45362.74,7439.1,14883.56,48540.46,31436.27
alex.smith91@gmail.com,28112.78,17305.4,35445.64,20051.76,11386.84,49555.05,16580.4
john.johnson74@outlook.com,3418.04,9048.63,46238.11,45067.41,10399.04,10141.51,15584.43
jane.rodriguez36@yahoo.com,39797.17,48684.4,45466.95,27178.67,39887.71,21967.08,23769.63
john.williams48@gmail.com,31859.01,32860.43,22651.39,15256.63,21077.11,28979.2,2788.76
david.brown42@gmail.com,17256.66,43774.03,31272.44,18354.39,48639.25,257.47,44558.29
emily.miller66@protonmail.com,21308.81,14749.33,23508.66,45889.99,10250.54,7433.61,15047.56
robert.davis77@yahoo.com,4729.77,23633.16,15155.97,9512.68,16282.89,47611.0,45437.32
emily.davis67@protonmail.com,20295.73,34209.35,47477.59,37953.49,42924.88,43628.27,41929.52
sarah.davis95@protonmail.com,49715.24,45703.22,41183.23,15698.21,46618.66,5908.93,30958.17
david.garcia49@gmail.com,35720.26,7904.38,35571.11,5745.52,11291.71,7229.93,44223.95
alex.johnson39@outlook.com,36681.71,16022.57,8902.08,71.78,16527.56,11480.17,8838.27
john.brown33@gmail.com,29540.79,26691.56,20074.77,49760.52,36572.06,1144.6,42547.4
david.wilson23@yahoo.com,3919.37,22915.17,27427.62,28284.78,37177.62,11572.44,26762.2
sarah.wilson31@gmail.com,11946.89,11958.6,46585.69,21723.51,4039.56,39688.16,11707.53
michael.miller52@protonmail.com,8659.21,1044.91,23456.17,18722.78,11792.85,45113.87,15081.16
lisa.wilson17@protonmail.com,18393.09,13093.48,32062.16,31781.34,337.05,17758.5,8145.92
john.jones19@yahoo.com,49137.94,14444.92,42385.35,29364.2,21358.96,14373.88,27267.46
michael.miller11@gmail.com,34653.88,28754.54,3432.12,27854.24,38861.57,15715.64,17582.49
chris.miller62@yahoo.com,37750.41,17011.73,24416.96,16903.24,35689.59,1215.48,22699.21
sarah.garcia81@yahoo.com,12922.5,12863.45,29986.8,37629.26,30601.92,11682.62,42397.85
robert.garcia33@gmail.com,13376.01,39234.49,32417.67,35397.23,38018.08,11422.06,29890.28
sarah.johnson32@protonmail.com,45496.02,48709.21,20744.24,6437.94,35108.88,6216.64,6277.12
michael.williams60@gmail.com,42740.01,33855.66,23407.95,4818.53,18596.01,13465.07,12159.14
alex.jones4@outlook.com,16970.49,4362.17,12828.35,18104.23,41605.57,19503.22,15588.52
michael.brown20@protonmail.com,46739.05,43470.99,47371.36,26014.71,34207.44,16809.74,28035.23
david.davis38@outlook.com,27812.76,23947.88,8555.81,32967.69,8078.01,31087.73,41592.06
lisa.miller55@protonmail.com,10147.95,43453.27,36645.42,8865.22,13316.84,30820.69,15903.67
sarah.miller39@gmail.com,4308.27,10180.36,6479.49,15458.89,42840.6,41950.52,21638.36
emily.williams71@outlook.com,41105.52,31924.97,41025.88,26060.52,43137.18,12975.86,40713.86
robert.smith38@gmail.com,40867.48,34834.3,47200.19,7087.01,79.34,10767.32,14154.45
michael.miller94@gmail.com,20891.85,23637.51,21776.07,13110.35,9126.66,25458.5,25998.59
emily.brown22@gmail.com,19039.7,27345.19,9663.62,17017.2,43430.15,23493.6,32075.24
john.brown24@gmail.com,26625.91,43255.0,22364.82,31140.85,2400.57,1785.01,39831.43
david.wilson10@yahoo.com,27542.4,47513.19,24258.39,47.45,9603.78,41825.85,49367.16
robert.rodriguez51@yahoo.com,44728.7,48960.37,7863.76,13576.55,35972.16,29185.55,46338.21
sarah.smith91@yahoo.com,25530.87,40012.01,30543.45,42330.4,28397.76,42210.68,41044.6
emily.rodriguez69@protonmail.com,17084.0,18391.1,17422.0,47475.48,28568.42,11013.5,12325.34
jane.williams76@gmail.com,48694.07,31837.63,14108.36,45781.17,11068.19,4811.76,48421.87
sarah.wilson46@protonmail.com,1162.23,22862.54,29547.98,12107.22,47288.78,35165.99,13695.93
david.davis83@gmail.com,2629.77,2538.92,17803.44,23885.57,45425.27,16790.97,31368.96
chris.williams6@outlook.com,16510.56,8685.95,33784.53,48643.64,31320.14,46850.43,49530.78
lisa.miller92@protonmail.com,41506.03,20289.55,37075.42,24708.08,42794.87,21134.14,13411.35
robert.miller12@gmail.com,34235.34,41519.4,43720.57,42145.01,24956.92,41019.22,3806.85
michael.jones22@gmail.com,34892.63,12374.0,25632.95,32668.59,13011.83,13243.53,48104.32
lisa.davis40@outlook.com,48136.35,16425.15,12320.35,45198.17,3804.94,26.29,21607.11
david.davis42@outlook.com,40138.86,27201.0,30718.19,30273.04,11923.52,43216.76,35689.55
chris.brown86@protonmail.com,29856.99,10556.7,2932.72,46995.38,42625.37,44291.51,6892.15
john.jones36@outlook.com,12693.39,49751.46,32569.74,16063.89,12171.66,21239.88,41589.75
alex.johnson9@gmail.com,12514.23,12548.17,15233.18,11893.98,48247.42,16117.21,46081.95
david.jones57@protonmail.com,32682.82,399.13,24215.71,3538.2,24139.93,18912.99,16040.97
chris.wilson72@yahoo.com,9088.47,38196.93,35405.46,16118.74,39577.88,25941.98,22911.93
john.brown12@protonmail.com,44343.87,13340.38,25463.58,31446.15,8347.03,19682.34,35409.59
michael.jones43@yahoo.com,49470.72,17202.72,5065.65,24873.97,6304.61,21353.6,43947.28
emily.brown9@gmail.com,38098.47,15965.46,1252.37,39660.92,39797.17,37050.58,991.2
alex.smith63@yahoo.com,12339.32,29351.99,3350.88,26695.67,44958.74,19603.28,39393.75
alex.williams33@outlook.com,26298.72,17502.36,5210.0,44146.67,17632.67,19960.25,44892.87
lisa.brown66@outlook.com,45082.35,9678.02,32335.85,10064.77,22730.2,13729.29,26446.0
emily.jones51@yahoo.com,5772.77,4734.5,27912.06,15451.49,43657.77,20118.1,38820.9
lisa.johnson45@gmail.com,7193.7,46008.52,36932.54,20766.94,15420.99,40736.7,21402.73
chris.garcia47@yahoo.com,24163.13,5851.41,32243.16,23088.41,22824.1,48528.12,4651.01
jane.rodriguez25@outlook.com,46085.61,44330.68,18996.3,409.05,47015.55,13895.64,31158.12
alex.miller53@gmail.com,17250.57,2600.97,21613.01,1054.46,30846.02,49252.08,309.65
chris.miller71@outlook.com,19483.76,30306.53,25046.22,19587.79,30959.23,39903.19,41688.24
john.jones40@outlook.com,33546.3,26129.83,35162.6,15456.23,46113.35,48534.2,46309.29
alex.miller43@outlook.com,35927.38,12122.7,20032.47,10308.37,21054.18,17592.28,18887.97
robert.smith38@protonmail.com,44278.17,20263.67,19626.15,30380.41,47012.58,23115.08,42258.75
sarah.wilson40@yahoo.com,12550.4,43914.48,49349.79,20926.75,41683.08,2663.97,16741.84
robert.johnson62@protonmail.com,38995.39,8876.13,45337.65,39728.54,6483.33,41880.12,23889.39
michael.smith89@protonmail.com,17038.01,46880.45,46083.45,45378.35,33179.45,9604.77,43977.1
jane.davis37@outlook.com,47899.02,27123.03,11326.52,12113.77,37125.52,30370.79,33906.83
emily.wilson57@gmail.com,44797.57,20546.67,41768.84,480.16,15369.66,5187.82,44764.4
john.garcia76@protonmail.com,45893.98,37567.74,11170.85,20244.78,414.8,9958.23,17856.89
jane.miller58@protonmail.com,38160.27,48053.58,18524.7,16275.43,10458.86,23376.04,21853.92
jane.williams31@outlook.com,35427.48,36538.99,1893.72,393.01,32025.73,11619.35,9607.34
michael.rodriguez53@gmail.com,40405.87,14147.71,19114.26,45939.66,40116.19,46404.75,23994.16
michael.jones87@outlook.com,46092.84,38217.23,40684.03,10230.96,5625.7,22689.39,45364.96
michael.wilson52@protonmail.com,18425.78,35749.41,33581.63,19879.09,20271.12,27709.34,10126.15
david.jones28@yahoo.com,22571.14,39747.87,18353.91,8822.14,45191.14,22892.51,4647.29
lisa.smith69@protonmail.com,9634.48,45891.39,21398.67,8042.85,44313.75,45109.99,17723.77
emily.johnson6@yahoo.com,46180.75,24701.59,8385.09,45519.71,29376.14,35647.52,4580.42
chris.rodriguez19@yahoo.com,42748.28,49161.09,23163.74,1926.78,22790.08,19406.65,40926.34
sarah.wilson82@outlook.com,42330.7,26178.89,17273.66,20094.25,31182.82,14606.64,15650.04
michael.rodriguez42@yahoo.com,34927.34,3869.22,23256.67,27018.75,15679.85,43884.96,25390.28
jane.jones48@gmail.com,49243.57,28152.19,4338.32,17062.62,28354.47,11500.7,44706.49
robert.rodriguez66@gmail.com,15102.38,10249.95,33.33,9173.15,2341.16,46280.43,3033.38
robert.smith90@protonmail.com,18372.56,23574.4,18837.32,26945.22,3276.7,2201.87,18177.09
chris.smith26@yahoo.com,7410.73,38629.6,15182.66,7877.24,13225.25,18952.5,12733.62
sarah.williams88@yahoo.com,19776.68,11501.87,43679.69,12885.61,19861.88,21190.76,6838.44
robert.davis81@gmail.com,35933.54,27299.55,43052.96,47531.43,14983.59,23060.4,24332.15
michael.rodriguez88@protonmail.com,17663.63,23104.73,38721.4,37813.0,23023.21,23955.73,49923.27
jane.brown70@gmail.com,23992.73,49408.45,41927.04,1939.99,30077.05,14113.46,1943.59
chris.rodriguez76@protonmail.com,49493.33,41641.48,4838.53,40872.03,15203.95,22277.29,30664.42
jane.brown66@outlook.com,38578.06,24092.99,9581.8,36466.51,36165.4,16819.77,41005.29
sarah.rodriguez74@gmail.com,16992.7,42861.76,3742.43,45935.59,40266.61,10911.97,32016.82
david.johnson94@gmail.com,13271.66,28079.78,30592.34,15408.86,13696.24,41980.73,24347.1
sarah.williams45@protonmail.com,45005.17,1346.27,14828.11,11743.05,38137.19,8891.12,20317.57
david.johnson63@outlook.com,4693.03,38295.55,4413.84,47544.38,12523.56,10670.01,14086.92
michael.wilson2@protonmail.com,15069.72,23393.66,14336.23,41618.03,40896.77,34255.38,45183.3
chris.rodriguez84@gmail.com,20025.22,42913.07,17533.71,15001.77,2283.33,16003.31,27872.73
david.jones51@gmail.com,27363.75,4015.54,26186.33,30572.72,35928.24,48512.98,49845.69
jane.brown94@gmail.com,431.79,20639.57,33819.2,25111.69,8646.0,8417.9,11943.41
sarah.smith17@outlook.com,19487.33,11239.56,22355.62,34223.37,41903.78,30303.6,23657.65
robert.johnson72@yahoo.com,40956.79,34627.2,8696.57,42014.57,1996.65,26305.27,14628.86
sarah.williams77@outlook.com,2515.97,25002.72,834.39,22039.04,30542.79,28347.58,3634.19
chris.johnson89@outlook.com,43225.24,32269.21,35394.84,29295.89,7073.13,9308.05,27661.64
lisa.wilson18@yahoo.com,36469.55,31214.57,5724.87,8730.96,9332.94,49227.08,27822.46
emily.rodriguez55@gmail.com,20462.66,29330.83,35110.27,35023.07,13469.04,27386.73,3702.75
michael.johnson46@outlook.com,1185.57,13346.79,8738.91,47182.38,27397.33,16154.5,27219.85
alex.davis54@yahoo.com,4411.39,27026.1,39025.86,31064.81,337.07,11311.87,2937.99
lisa.williams11@gmail.com,39107.92,41655.92,10824.88,2008.8,40197.52,18920.71,325.93
lisa.smith22@gmail.com,42488.24,41498.03,42225.7,23185.48,2747.01,16578.81,22529.73
sarah.brown45@gmail.com,17298.01,24419.79,19214.25,12616.45,31054.78,48952.14,41303.61
robert.williams36@gmail.com,1753.95,2845.02,19675.5,33253.16,43538.83,42989.46,16369.93
alex.wilson8@outlook.com,33555.75,31349.55,40754.85,11320.07,16773.84,13867.17,29925.83
chris.smith85@protonmail.com,7694.47,6749.33,49737.48,25588.99,10461.88,9918.9,678.59
robert.jones65@gmail.com,7296.53,44627.74,1595.35,22535.61,7496.25,46575.08,2313.35
john.johnson55@outlook.com,49139.05,36958.35,16110.48,20674.96,1166.32,1410.42,38599.43
john.davis19@protonmail.com,19091.59,27142.9,30520.96,4855.27,20527.28,8680.16,3031.42
david.jones13@protonmail.com,3776.71,19269.31,4474.92,38751.67,15917.2,11460.69,23727.86
emily.garcia42@protonmail.com,3837.52,47353.61,12397.7,7406.74,37580.04,40063.98,25739.82
sarah.garcia72@gmail.com,8227.2,44761.9,36974.28,3870.43,32410.76,40802.33,12585.98
michael.williams42@gmail.com,36847.85,23031.77,23080.22,49598.93,14033.48,9213.06,29718.96
emily.williams16@yahoo.com,16376.17,25825.51,4081.07,13941.6,19859.75,26518.66,41899.45
chris.williams72@gmail.com,204.51,27480.71,26186.43,25880.18,9499.66,26294.71,47607.19
michael.jones25@gmail.com,23587.11,37068.81,17041.34,36860.53,816.05,23997.58,41157.19
chris.davis8@protonmail.com,24961.21,33495.26,45949.19,39946.15,48515.13,28681.46,14100.16
jane.williams53@outlook.com,10516.07,2502.28,8993.19,25692.94,35782.52,10397.38,34881.84
robert.jones62@gmail.com,47999.0,26295.62,37268.53,47429.23,25441.86,3550.13,31902.88
emily.williams43@outlook.com,39361.16,40750.06,37975.12,35424.26,16619.52,25008.07,13809.8
michael.brown10@outlook.com,24870.71,5282.61,23155.88,3792.31,21012.73,4505.55,29077.16
jane.davis38@outlook.com,47203.01,6202.65,48936.11,13557.52,25348.43,2757.08,13320.43
john.garcia59@gmail.com,43299.51,36168.04,42253.3,5815.5,9831.23,35560.22,6303.98
sarah.williams2@yahoo.com,34416.56,33541.79,26591.84,34129.17,489.98,9869.86,12066.26
robert.rodriguez62@gmail.com,3867.92,3014.12,9632.67,4231.38,11179.38,28896.59,38807.72
chris.wilson87@protonmail.com,34035.78,21567.87,513.79,40069.87,15224.04,8111.79,44177.67
john.williams87@yahoo.com,39972.39,43476.89,45137.94,21683.14,28244.27,8409.98,49892.32
john.brown21@gmail.com,44354.51,1943.12,6497.74,37725.73,18929.76,47806.53,22104.79
sarah.williams57@protonmail.com,5290.13,32196.31,1743.92,32610.32,31146.41,49548.88,5333.9
robert.smith19@outlook.com,18561.13,380.62,17255.14,44384.6,27015.7,37838.22,1411.42
chris.smith52@gmail.com,31202.79,34241.09,43175.67,40428.39,23195.04,22645.36,12207.39
sarah.miller60@protonmail.com,27271.38,43380.46,32646.5,23356.62,8374.48,30124.94,31993.26
sarah.wilson56@yahoo.com,32458.77,8362.21,5199.99,15704.44,33967.97,27662.82,42464.23
sarah.johnson29@protonmail.com,3266.01,35086.78,41271.6,19994.0,4423.42,3246.9,3936.99
alex.wilson37@protonmail.com,49045.77,48763.48,16643.78,45666.97,38940.39,7911.02,11665.47
chris.davis84@gmail.com,18766.58,35461.14,22320.19,30087.95,16918.34,28222.93,11027.84
david.garcia86@outlook.com,36900.34,46878.33,5672.27,14390.77,17468.76,19066.08,6242.05
chris.brown57@yahoo.com,21648.61,30830.64,14736.74,25298.43,33281.54,7383.43,3656.95
michael.wilson36@protonmail.com,32143.45,24846.2,20863.21,40473.04,25817.43,38763.46,20835.78
jane.jones29@protonmail.com,5448.05,25242.37,37312.39,1072.7,8501.8,39762.61,3137.32
sarah.davis33@gmail.com,32551.28,5973.96,42354.7,27143.71,3529.18,45035.92,18143.2
alex.garcia47@gmail.com,45056.53,27767.19,40814.55,2088.65,9435.33,38195.0,2844.02
robert.garcia51@outlook.com,34292.61,11745.33,34581.4,10816.85,8416.05,38538.26,43427.0
john.jones38@outlook.com,26244.57,33665.38,46914.12,32544.21,38886.87,27750.03,17114.37
sarah.williams45@outlook.com,4689.54,32926.84,6201.84,27771.24,42294.72,42912.75,30406.94
lisa.davis75@gmail.com,37300.4,920.32,34233.96,44434.11,23790.01,24647.38,36110.9
michael.brown26@protonmail.com,11778.07,39658.52,33205.87,12080.63,22043.57,31678.91,8111.25
jane.davis3@yahoo.com,22108.42,28891.4,230.8,23510.63,776.31,38878.42,4447.73
robert.rodriguez53@gmail.com,19316.47,23071.71,17406.56,30358.96,20514.94,47527.08,20643.12
michael.davis24@outlook.com,44009.73,12535.0,49123.69,33076.37,43312.33,2963.5,35305.24
lisa.williams87@protonmail.com,41440.95,35431.08,14639.61,47710.2,17970.41,14901.33,21531.63
emily.jones18@protonmail.com,39337.75,16536.27,29269.91,4527.6,10243.09,36345.75,20548.38
jane.miller13@protonmail.com,10754.36,10284.09,5411.32,31711.68,18947.78,12707.73,47934.27
david.rodriguez78@gmail.com,9307.48,24089.53,18085.76,5110.28,16005.25,5763.02,12121.91
alex.johnson55@gmail.com,6413.73,46039.57,29831.18,36298.61,6052.46,49861.69,9871.16
chris.johnson35@gmail.com,24628.55,35825.04,11386.25,35718.92,22490.43,38097.91,42031.11
sarah.miller61@outlook.com,38883.65,42376.21,15111.3,4404.45,26704.01,23664.13,12697.15
